sport,venue,zone,session_code,date,day_of_week,games_day,session_type,events,start_time,end_time,times_are_local,has_gold_medal,has_bronze_medal
Cricket,Fairgrounds Cricket Stadium,Pomona,CKT27,2028-07-28,Friday,14,Bronze,Men's Bronze Medal Match,9:00,12:30,PT,False,True
Cricket,Fairgrounds Cricket Stadium,Pomona,CKT28,2028-07-29,Saturday,15,Final,Men's Gold Medal Match,9:00,13:00,PT,True,False
Cycling Road (Time Trial),TBD,TBD,CRD01,2028-07-19,Wednesday,5,Final,Men's Individual Time Trial; Women's Individual Time Trial,10:30,14:35,PT,True,False
Cycling Road (Road Race),Venice Beach Boardwalk - Start,Venice,CRD02,2028-07-22,Saturday,8,Final,Women's Road Race,11:30,16:15,PT,True,False
Cycling Road (Road Race),Venice Beach Boardwalk - Start,Venice,CRD03,2028-07-23,Sunday,9,Final,Men's Road Race,9:00,16:15,PT,True,False
Cycling Track,Carson Velodrome,Carson,CTR01,2028-07-25,Tuesday,11,Preliminary,Men's Team Sprint Qualifying; Women's Team Sprint Qualifying,9:00,10:00,PT,False,False
Cycling Track,Carson Velodrome,Carson,CTR02,2028-07-25,Tuesday,11,Final,Men's Team Sprint First Round; Women's Team Sprint First Round; Men's Team Pursuit Qualifying; Men's Team Sprint Final; Women's Team Sprint Final,12:00,15:00,PT,True,False
Cycling Track,Carson Velodrome,Carson,CTR03,2028-07-26,Wednesday,12,Preliminary,Women's Team Pursuit Qualifying; Men's Team Pursuit First Round; Women's Keirin First Round; Men's Sprint Qualifying; Women's Keirin Repechage,8:45,12:15,PT,False,False
Cycling Track,Carson Velodrome,Carson,CTR04,2028-07-26,Wednesday,12,Final,Men's Sprint 1/32 Final; Men's Team Pursuit Final; Men's Sprint 1/32 Final Repechage; Women's Keirin Quarterfinal; Men's Sprint 1/16 Final; Men's Sprint 1/16 Final Repechage,13:45,16:45,PT,True,False
Cycling Track,Carson Velodrome,Carson,CTR05,2028-07-27,Thursday,13,Final,Women's Team Pursuit First Round; Men's Omnium Scratch Race 1/4; Men's Sprint 1/8 Final; Men's Omnium Tempo Race 2/4; Men's Sprint 1/8 Final Repechage; Women's Keirin Semifinal; Men's Sprint Quarterfinal Race 1; Men's Omnium Elimination Race 3/4; Women's Keirin Final 7-12; Women's Keirin Final 1-6; Men's Sprint Quarterfinal Race 2; Women's Team Pursuit Final; Men's Sprint Quarterfinal Decider; Men's Omnium Points Race 4/4; Men's Sprint Final for Places 5-8,11:00,16:05,PT,True,False
Cycling Track,Carson Velodrome,Carson,CTR06,2028-07-28,Friday,14,Semifinal,Women's Sprint Qualifying; Men's Sprint Semifinal Race 1; Women's Sprint 1/32 Final; Men's Sprint Semifinal Race 2; Women's Sprint 1/32 Final Repechage; Men's Sprint Semifinal Decider,9:00,11:20,PT,False,False
Cycling Track,Carson Velodrome,Carson,CTR07,2028-07-28,Friday,14,Final,Men's Sprint Final Race 1; Women's Madison Final; Men's Sprint Final Race 2; Women's Sprint 1/16 Final; Men's Sprint Final Decider; Women's Sprint 1/16 Final Repechage,13:00,15:15,PT,True,False
Cycling Track,Carson Velodrome,Carson,CTR08,2028-07-29,Saturday,15,Final,Women's Sprint 1/8 Final; Men's Keirin First Round; Women's Sprint 1/8 Final Repechage; Men's Madison Final; Women's Sprint Quarterfinal Race 1; Men's Keirin Repechage; Women's Sprint Quarterfinal Race 2; Women's Sprint Quarterfinal Decider; Women's Sprint Final for Places 5-8,11:00,14:35,PT,True,False
Cycling Track,Carson Velodrome,Carson,CTR09,2028-07-30,Sunday,16,Final,Women's Omnium Scratch Race 1/4; Women's Sprint Semifinal Race 1; Men's Keirin Quarterfinal; Women's Sprint Semifinal Race 2; Women's Omnium Tempo Race 2/4; Women's Sprint Semifinal Decider; Men's Keirin Semifinal; Women's Sprint Final Race 1; Women's Omnium Elimination Race 3/4; Women's Sprint Final Race 2; Men's Keirin Final 7-12; Men's Keirin Final 1-6; Women's Sprint Final Decider; Women's Omnium Points Race 4/4,8:45,12:35,PT,True,False
Diving,Rose Bowl Aquatics Center,Pasadena,DIV01,2028-07-16,Sunday,2,Preliminary,Women's 3m Springboard Preliminary,10:00,12:30,PT,False,False
Diving,Rose Bowl Aquatics Center,Pasadena,DIV02,2028-07-17,Monday,3,Semifinal,Women's 3m Springboard Semifinal,10:00,12:00,PT,False,False
Diving,Rose Bowl Aquatics Center,Pasadena,DIV03,2028-07-17,Monday,3,Final,Women's 3m Springboard Final,15:30,16:45,PT,True,False
Diving,Rose Bowl Aquatics Center,Pasadena,DIV04,2028-07-18,Tuesday,4,Preliminary,Men's 3m Springboard Preliminary,10:00,12:30,PT,False,False
Diving,Rose Bowl Aquatics Center,Pasadena,DIV05,2028-07-18,Tuesday,4,Semifinal,Men's 3m Springboard Semifinal,15:30,17:30,PT,False,False
Diving,Rose Bowl Aquatics Center,Pasadena,DIV06,2028-07-19,Wednesday,5,Final,Men's 3m Springboard Final,15:30,16:45,PT,True,False
Diving,Rose Bowl Aquatics Center,Pasadena,DIV07,2028-07-20,Thursday,6,Preliminary,Women's 10m Platform Preliminary,10:00,12:30,PT,False,False
Diving,Rose Bowl Aquatics Center,Pasadena,DIV08,2028-07-20,Thursday,6,Semifinal,Women's 10m Platform Semifinal,15:30,17:30,PT,False,False
Diving,Rose Bowl Aquatics Center,Pasadena,DIV09,2028-07-21,Friday,7,Preliminary,Men's 10m Platform Preliminary,10:00,12:30,PT,False,False
Diving,Rose Bowl Aquatics Center,Pasadena,DIV10,2028-07-21,Friday,7,Final,Women's 10m Platform Final,15:30,16:45,PT,True,False
Diving,Rose Bowl Aquatics Center,Pasadena,DIV11,2028-07-22,Saturday,8,Semifinal,Men's 10m Platform Semifinal,10:00,12:00,PT,False,False
Diving,Rose Bowl Aquatics Center,Pasadena,DIV12,2028-07-22,Saturday,8,Final,Men's 10m Platform Final,15:30,16:45,PT,True,False
Diving,Rose Bowl Aquatics Center,Pasadena,DIV13,2028-07-25,Tuesday,11,Final,Women's Synchronized 3m Springboard Final,11:30,12:30,PT,True,False
Diving,Rose Bowl Aquatics Center,Pasadena,DIV14,2028-07-26,Wednesday,12,Final,Men's Synchronized 3m Springboard Final,14:00,15:00,PT,True,False
Diving,Rose Bowl Aquatics Center,Pasadena,DIV15,2028-07-27,Thursday,13,Final,Women's Synchronized 10m Platform Final,14:00,15:00,PT,True,False
Diving,Rose Bowl Aquatics Center,Pasadena,DIV16,2028-07-28,Friday,14,Final,Men's Synchronized 10m Platform Final,16:00,17:00,PT,True,False
Equestrian,Santa Anita Park,Arcadia,EQU01,2028-07-15,Saturday,1,Preliminary,"Eventing Dressage Team & Individual - Day 1, Session 1",9:00,11:30,PT,False,False
Equestrian,Santa Anita Park,Arcadia,EQU02,2028-07-15,Saturday,1,Preliminary,"Eventing Dressage Team & Individual - Day 1, Session 2",16:30,19:00,PT,False,False
Equestrian,Santa Anita Park,Arcadia,EQU03,2028-07-16,Sunday,2,Preliminary,"Eventing Dressage Team & Individual - Day 2, Session 1",9:00,11:30,PT,False,False
Equestrian,Santa Anita Park,Arcadia,EQU04,2028-07-17,Monday,3,Preliminary,Eventing Cross Country Team & Individual,8:00,11:30,PT,False,False
Equestrian,Santa Anita Park,Arcadia,EQU05,2028-07-18,Tuesday,4,Final,Eventing Jumping Team Final; Eventing Jumping Individual Final,16:30,22:00,PT,True,False
Equestrian,Santa Anita Park,Arcadia,EQU06,2028-07-20,Thursday,6,Preliminary,"Dressage Grand Prix Team & Individual Qualifier - Day 1, Session 1",9:00,11:45,PT,False,False
Equestrian,Santa Anita Park,Arcadia,EQU07,2028-07-20,Thursday,6,Preliminary,"Dressage Grand Prix Team & Individual Qualifier - Day 1, Session 2",16:15,19:00,PT,False,False
Equestrian,Santa Anita Park,Arcadia,EQU08,2028-07-21,Friday,7,Preliminary,"Dressage Grand Prix Team & Individual Qualifier - Day 2, Session 1",9:00,11:45,PT,False,False
Equestrian,Santa Anita Park,Arcadia,EQU09,2028-07-21,Friday,7,Preliminary,"Dressage Grand Prix Team & Individual Qualifier - Day 2, Session 2",16:15,19:00,PT,False,False
Equestrian,Santa Anita Park,Arcadia,EQU10,2028-07-22,Saturday,8,Final,Dressage Grand Prix Special Team Final - Session 1,9:00,11:45,PT,True,False
Equestrian,Santa Anita Park,Arcadia,EQU11,2028-07-22,Saturday,8,Final,Dressage Grand Prix Special Team Final - Session 2,16:15,19:00,PT,True,False
Equestrian,Santa Anita Park,Arcadia,EQU12,2028-07-24,Monday,10,Final,Dressage Grand Prix Freestyle Individual Final,8:30,12:00,PT,True,False
Equestrian,Santa Anita Park,Arcadia,EQU13,2028-07-25,Tuesday,11,Preliminary,Jumping Team Qualifier,9:00,12:00,PT,False,False
Equestrian,Santa Anita Park,Arcadia,EQU14,2028-07-26,Wednesday,12,Final,Jumping Team Final,9:00,11:10,PT,True,False
Equestrian,Santa Anita Park,Arcadia,EQU15,2028-07-28,Friday,14,Preliminary,Jumping Individual Qualifier,8:00,12:00,PT,False,False
Equestrian,Santa Anita Park,Arcadia,EQU16,2028-07-29,Saturday,15,Final,Jumping Individual Final,9:00,11:00,PT,True,False
Fencing,LA Convention Center Hall 1,DTLA,FEN01,2028-07-15,Saturday,1,Quarterfinal,Women's Épée Individual Table of 64; Men's Sabre Individual Table of 64; Women's Épée Individual Table of 32; Men's Sabre Individual Table of 32; Women's Épée Individual Table of 16; Men's Sabre Individual Table of 16; Women's Épée Individual Table of 8; Men's Sabre Individual Table of 8,9:00,15:40,PT,False,False
Fencing,LA Convention Center Hall 1,DTLA,FEN02,2028-07-15,Saturday,1,Final,Women's Épée Individual Semifinal; Men's Sabre Individual Semifinal; Women's Épée Individual Bronze Medal Bout; Men's Sabre Individual Bronze Medal Bout; Women's Épée Individual Gold Medal Bout; Men's Sabre Individual Gold Medal Bout,18:30,22:20,PT,True,True
Fencing,LA Convention Center Hall 1,DTLA,FEN03,2028-07-16,Sunday,2,Quarterfinal,Men's Épée Individual Table of 64; Women's Foil Individual Table of 64; Men's Épée Individual Table of 32; Women's Foil Individual Table of 32; Men's Épée Individual Table of 16; Women's Foil Individual Table of 16; Men's Épée Individual Table of 8; Women's Foil Individual Table of 8,9:00,16:20,PT,False,False
Fencing,LA Convention Center Hall 1,DTLA,FEN04,2028-07-16,Sunday,2,Final,Men's Épée Individual Semifinal; Women's Foil Individual Semifinal; Men's Épée Individual Bronze Medal Bout; Women's Foil Individual Bronze Medal Bout; Men's Épée Individual Gold Medal Bout; Women's Foil Individual Gold Medal Bout,18:30,22:40,PT,True,True
Fencing,LA Convention Center Hall 1,DTLA,FEN05,2028-07-17,Monday,3,Quarterfinal,Women's Sabre Individual Table of 64; Men's Foil Individual Table of 64; Women's Sabre Individual Table of 32; Men's Foil Individual Table of 32; Women's Sabre Individual Table of 16; Men's Foil Individual Table of 16; Women's Sabre Individual Table of 8; Men's Foil Individual Table of 8,9:00,16:20,PT,False,False
Fencing,LA Convention Center Hall 1,DTLA,FEN06,2028-07-17,Monday,3,Final,Women's Sabre Individual Semifinal; Men's Foil Individual Semifinal; Women's Sabre Individual Bronze Medal Bout; Men's Foil Individual Bronze Medal Bout; Women's Sabre Individual Gold Medal Bout; Men's Foil Individual Gold Medal Bout,18:30,22:40,PT,True,True
Fencing,LA Convention Center Hall 1,DTLA,FEN07,2028-07-18,Tuesday,4,Semifinal,Women's Épée Team Table of 8; Women's Épée Team Classification 5-8; Women's Épée Team Semifinal; Women's Épée Team Placement 7-8; Women's Épée Team Placement 5-6,9:00,14:30,PT,False,False
Fencing,LA Convention Center Hall 1,DTLA,FEN08,2028-07-18,Tuesday,4,Final,Women's Épée Team Bronze Medal Match; Women's Épée Team Gold Medal Match,17:30,19:40,PT,True,True
Fencing,LA Convention Center Hall 1,DTLA,FEN09,2028-07-19,Wednesday,5,Semifinal,Men's Sabre Team Table of 8; Men's Sabre Team Classification 5-8; Men's Sabre Team Semifinal; Men's Sabre Team Placement 7-8; Men's Sabre Team Placement 5-6,9:00,14:30,PT,False,False
Fencing,LA Convention Center Hall 1,DTLA,FEN10,2028-07-19,Wednesday,5,Final,Men's Sabre Team Bronze Medal Match; Men's Sabre Team Gold Medal Match,17:30,19:40,PT,True,True
Fencing,LA Convention Center Hall 1,DTLA,FEN11,2028-07-20,Thursday,6,Semifinal,Men's Épée Team Table of 8; Men's Épée Team Classification 5-8; Men's Épée Team Semifinal; Men's Épée Team Placement 7-8; Men's Épée Team Placement 5-6,9:00,16:10,PT,False,False
Fencing,LA Convention Center Hall 1,DTLA,FEN12,2028-07-20,Thursday,6,Final,Men's Épée Team Bronze Medal Match; Men's Épée Team Gold Medal Match,18:30,21:40,PT,True,True
Fencing,LA Convention Center Hall 1,DTLA,FEN13,2028-07-21,Friday,7,Semifinal,Women's Foil Team Table of 8; Women's Foil Team Classification 5-8; Women's Foil Team Semifinal; Women's Foil Team Placement 7-8; Women's Foil Team Placement 5-6,9:00,14:30,PT,False,False
Fencing,LA Convention Center Hall 1,DTLA,FEN14,2028-07-21,Friday,7,Final,Women's Foil Team Bronze Medal Match; Women's Foil Team Gold Medal Match,18:30,21:20,PT,True,True
Fencing,LA Convention Center Hall 1,DTLA,FEN15,2028-07-22,Saturday,8,Semifinal,Men's Foil Team Table of 8; Men's Foil Team Classification 5-8; Men's Foil Team Semifinal; Men's Foil Team Placement 7-8; Men's Foil Team Placement 5-6,9:00,14:30,PT,False,False
Fencing,LA Convention Center Hall 1,DTLA,FEN16,2028-07-22,Saturday,8,Final,Men's Foil Team Bronze Medal Match; Men's Foil Team Gold Medal Match,18:30,21:20,PT,True,True
Fencing,LA Convention Center Hall 1,DTLA,FEN17,2028-07-23,Sunday,9,Semifinal,Women's Sabre Team Table of 8; Women's Sabre Team Classification 5-8; Women's Sabre Team Semifinal; Women's Sabre Team Placement 7-8; Women's Sabre Team Placement 5-6,9:00,16:10,PT,False,False
Fencing,LA Convention Center Hall 1,DTLA,FEN18,2028-07-23,Sunday,9,Final,Women's Sabre Team Bronze Medal Match; Women's Sabre Team Gold Medal Match,18:30,21:40,PT,True,True
Flag Football,Exposition Park Stadium,Exposition Park,FFB01,2028-07-15,Saturday,1,Preliminary,Men's and Women's Preliminaries (3 Games),14:00,17:15,PT,False,False
Flag Football,Exposition Park Stadium,Exposition Park,FFB02,2028-07-15,Saturday,1,Preliminary,Men's and Women's Preliminaries (3 Games),19:00,22:15,PT,False,False
Flag Football,Exposition Park Stadium,Exposition Park,FFB03,2028-07-16,Sunday,2,Preliminary,Men's and Women's Preliminaries (3 Games),14:00,17:15,PT,False,False
Flag Football,Exposition Park Stadium,Exposition Park,FFB04,2028-07-16,Sunday,2,Preliminary,Men's and Women's Preliminaries (3 Games),19:00,22:15,PT,False,False
Flag Football,Exposition Park Stadium,Exposition Park,FFB05,2028-07-17,Monday,3,Preliminary,Men's and Women's Preliminaries (3 Games),14:00,17:15,PT,False,False
Flag Football,Exposition Park Stadium,Exposition Park,FFB06,2028-07-17,Monday,3,Preliminary,Men's and Women's Preliminaries (3 Games),19:00,22:15,PT,False,False
Flag Football,Exposition Park Stadium,Exposition Park,FFB07,2028-07-18,Tuesday,4,Preliminary,Men's and Women's Preliminaries (3 Games),14:00,17:15,PT,False,False
Flag Football,Exposition Park Stadium,Exposition Park,FFB08,2028-07-18,Tuesday,4,Preliminary,Men's and Women's Preliminaries (3 Games),19:00,22:15,PT,False,False
Flag Football,Exposition Park Stadium,Exposition Park,FFB09,2028-07-19,Wednesday,5,Preliminary,Men's and Women's Preliminaries (3 Games),14:00,17:15,PT,False,False
Flag Football,Exposition Park Stadium,Exposition Park,FFB10,2028-07-19,Wednesday,5,Preliminary,Men's and Women's Preliminaries (3 Games),19:00,22:15,PT,False,False
Flag Football,Exposition Park Stadium,Exposition Park,FFB11,2028-07-20,Thursday,6,Semifinal,Men's Semifinal (2 Games),14:00,16:10,PT,False,False
Flag Football,Exposition Park Stadium,Exposition Park,FFB12,2028-07-21,Friday,7,Semifinal,Women's Semifinal (2 Games),13:30,15:40,PT,False,False
Flag Football,Exposition Park Stadium,Exposition Park,FFB13,2028-07-21,Friday,7,Final,Men's Bronze Medal Game; Men's Gold Medal Game,17:30,20:40,PT,True,True
Flag Football,Exposition Park Stadium,Exposition Park,FFB14,2028-07-22,Saturday,8,Final,Women's Bronze Medal Game; Women's Gold Medal Game,12:30,15:40,PT,True,True
Football (Soccer),New York Stadium,New York,FBL01,2028-07-10,Monday,-4,Preliminary,Men's Group Stage,TBD,TBD,PT,False,False
Football (Soccer),New York Stadium,New York,FBL02,2028-07-10,Monday,-4,Preliminary,Men's Group Stage,TBD,TBD,PT,False,False
Football (Soccer),New York Stadium,New York,FBL10,2028-07-11,Tuesday,-3,Preliminary,Women's Group Stage,TBD,TBD,PT,False,False
Football (Soccer),New York Stadium,New York,FBL15,2028-07-13,Thursday,-1,Preliminary,Men's Group Stage,TBD,TBD,PT,False,False
Football (Soccer),New York Stadium,New York,FBL16,2028-07-13,Thursday,-1,Preliminary,Men's Group Stage,TBD,TBD,PT,False,False
Football (Soccer),New York Stadium,New York,FBL24,2028-07-14,Friday,0,Preliminary,Women's Group Stage,TBD,TBD,PT,False,False
Football (Soccer),New York Stadium,New York,FBL29,2028-07-16,Sunday,2,Preliminary,Men's Group Stage,TBD,TBD,PT,False,False
Football (Soccer),New York Stadium,New York,FBL38,2028-07-17,Monday,3,Preliminary,Women's Group Stage,TBD,TBD,PT,False,False
Football (Soccer),New York Stadium,New York,FBL46,2028-07-20,Thursday,6,Quarterfinal,Men's Quarterfinal,TBD,TBD,PT,False,False
Football (Soccer),Columbus Stadium,Columbus,FBL03,2028-07-10,Monday,-4,Preliminary,Men's Group Stage,TBD,TBD,PT,False,False
Football (Soccer),Columbus Stadium,Columbus,FBL04,2028-07-10,Monday,-4,Preliminary,Men's Group Stage,TBD,TBD,PT,False,False
Football (Soccer),Columbus Stadium,Columbus,FBL09,2028-07-11,Tuesday,-3,Preliminary,Women's Group Stage,TBD,TBD,PT,False,False
Football (Soccer),Columbus Stadium,Columbus,FBL17,2028-07-13,Thursday,-1,Preliminary,Men's Group Stage,TBD,TBD,PT,False,False
Football (Soccer),Columbus Stadium,Columbus,FBL18,2028-07-13,Thursday,-1,Preliminary,Men's Group Stage,TBD,TBD,PT,False,False
Football (Soccer),Columbus Stadium,Columbus,FBL23,2028-07-14,Friday,0,Preliminary,Women's Group Stage,TBD,TBD,PT,False,False
Football (Soccer),Columbus Stadium,Columbus,FBL30,2028-07-16,Sunday,2,Preliminary,Men's Group Stage,TBD,TBD,PT,False,False
Football (Soccer),Columbus Stadium,Columbus,FBL31,2028-07-16,Sunday,2,Preliminary,Men's Group Stage,TBD,TBD,PT,False,False
Football (Soccer),Columbus Stadium,Columbus,FBL43,2028-07-20,Thursday,6,Quarterfinal,Men's Quarterfinal,TBD,TBD,PT,False,False
Football (Soccer),Nashville Stadium,Nashville,FBL05,2028-07-10,Monday,-4,Preliminary,Men's Group Stage,TBD,TBD,PT,False,False
Football (Soccer),Nashville Stadium,Nashville,FBL07,2028-07-11,Tuesday,-3,Preliminary,Women's Group Stage,TBD,TBD,PT,False,False
Football (Soccer),Nashville Stadium,Nashville,FBL20,2028-07-13,Thursday,-1,Preliminary,Men's Group Stage,TBD,TBD,PT,False,False
Football (Soccer),Nashville Stadium,Nashville,FBL21,2028-07-14,Friday,0,Preliminary,Women's Group Stage,TBD,TBD,PT,False,False
Football (Soccer),Nashville Stadium,Nashville,FBL32,2028-07-16,Sunday,2,Preliminary,Men's Group Stage,TBD,TBD,PT,False,False
Football (Soccer),Nashville Stadium,Nashville,FBL36,2028-07-17,Monday,3,Preliminary,Women's Group Stage,TBD,TBD,PT,False,False
Football (Soccer),Nashville Stadium,Nashville,FBL37,2028-07-17,Monday,3,Preliminary,Women's Group Stage,TBD,TBD,PT,False,False
Football (Soccer),Nashville Stadium,Nashville,FBL44,2028-07-20,Thursday,6,Quarterfinal,Men's Quarterfinal,TBD,TBD,PT,False,False
Football (Soccer),Nashville Stadium,Nashville,FBL48,2028-07-21,Friday,7,Quarterfinal,Women's Quarterfinal,TBD,TBD,PT,False,False
Football (Soccer),St. Louis Stadium,St. Louis,FBL06,2028-07-10,Monday,-4,Preliminary,Men's Group Stage,TBD,TBD,PT,False,False
Football (Soccer),St. Louis Stadium,St. Louis,FBL08,2028-07-11,Tuesday,-3,Preliminary,Women's Group Stage,TBD,TBD,PT,False,False
Football (Soccer),St. Louis Stadium,St. Louis,FBL19,2028-07-13,Thursday,-1,Preliminary,Men's Group Stage,TBD,TBD,PT,False,False
Football (Soccer),St. Louis Stadium,St. Louis,FBL22,2028-07-14,Friday,0,Preliminary,Women's Group Stage,TBD,TBD,PT,False,False
Football (Soccer),St. Louis Stadium,St. Louis,FBL33,2028-07-16,Sunday,2,Preliminary,Men's Group Stage,TBD,TBD,PT,False,False
Football (Soccer),St. Louis Stadium,St. Louis,FBL34,2028-07-16,Sunday,2,Preliminary,Men's Group Stage,TBD,TBD,PT,False,False
Football (Soccer),St. Louis Stadium,St. Louis,FBL35,2028-07-17,Monday,3,Preliminary,Women's Group Stage,TBD,TBD,PT,False,False
Football (Soccer),St. Louis Stadium,St. Louis,FBL45,2028-07-20,Thursday,6,Quarterfinal,Men's Quarterfinal,TBD,TBD,PT,False,False
Football (Soccer),San José Stadium,San José,FBL13,2028-07-11,Tuesday,-3,Preliminary,Women's Group Stage,TBD,TBD,PT,False,False
Football (Soccer),San José Stadium,San José,FBL14,2028-07-11,Tuesday,-3,Preliminary,Women's Group Stage,TBD,TBD,PT,False,False
Football (Soccer),San José Stadium,San José,FBL25,2028-07-14,Friday,0,Preliminary,Women's Group Stage,TBD,TBD,PT,False,False
Football (Soccer),San José Stadium,San José,FBL26,2028-07-14,Friday,0,Preliminary,Women's Group Stage,TBD,TBD,PT,False,False
Football (Soccer),San José Stadium,San José,FBL39,2028-07-17,Monday,3,Preliminary,Women's Group Stage,TBD,TBD,PT,False,False
Football (Soccer),San José Stadium,San José,FBL40,2028-07-17,Monday,3,Preliminary,Women's Group Stage,TBD,TBD,PT,False,False
Football (Soccer),San José Stadium,San José,FBL50,2028-07-21,Friday,7,Quarterfinal,Women's Quarterfinal,TBD,TBD,PT,False,False
Football (Soccer),San Diego Stadium,San Diego,FBL11,2028-07-11,Tuesday,-3,Preliminary,Women's Group Stage,TBD,TBD,PT,False,False
Football (Soccer),San Diego Stadium,San Diego,FBL12,2028-07-11,Tuesday,-3,Preliminary,Women's Group Stage,TBD,TBD,PT,False,False
Football (Soccer),San Diego Stadium,San Diego,FBL27,2028-07-14,Friday,0,Preliminary,Women's Group Stage,TBD,TBD,PT,False,False
Football (Soccer),San Diego Stadium,San Diego,FBL28,2028-07-14,Friday,0,Preliminary,Women's Group Stage,TBD,TBD,PT,False,False
Football (Soccer),San Diego Stadium,San Diego,FBL41,2028-07-17,Monday,3,Preliminary,Women's Group Stage,TBD,TBD,PT,False,False
Football (Soccer),San Diego Stadium,San Diego,FBL42,2028-07-17,Monday,3,Preliminary,Women's Group Stage,TBD,TBD,PT,False,False
Football (Soccer),San Diego Stadium,San Diego,FBL49,2028-07-21,Friday,7,Quarterfinal,Women's Quarterfinal,TBD,TBD,PT,False,False
Football (Soccer),San Diego Stadium,San Diego,FBL51,2028-07-24,Monday,10,Semifinal,Men's Semifinal,13:00,16:00,PT,False,False
Football (Soccer),San Diego Stadium,San Diego,FBL53,2028-07-25,Tuesday,11,Semifinal,Women's Semifinal,17:30,20:30,PT,False,False
Football (Soccer),San Diego Stadium,San Diego,FBL55,2028-07-27,Thursday,13,Bronze,Men's Bronze Medal Match,18:00,21:00,PT,False,True
Football (Soccer),San Diego Stadium,San Diego,FBL56,2028-07-28,Friday,14,Bronze,Women's Bronze Medal Match,13:00,16:00,PT,False,True
Football (Soccer),Rose Bowl Stadium,Pasadena,FBL47,2028-07-21,Friday,7,Quarterfinal,Women's Quarterfinal,TBD,TBD,PT,False,False
Football (Soccer),Rose Bowl Stadium,Pasadena,FBL52,2028-07-24,Monday,10,Semifinal,Men's Semifinal,20:30,23:30,PT,False,False
Football (Soccer),Rose Bowl Stadium,Pasadena,FBL54,2028-07-25,Tuesday,11,Semifinal,Women's Semifinal,20:30,23:30,PT,False,False
Football (Soccer),Rose Bowl Stadium,Pasadena,FBL57,2028-07-28,Friday,14,Final,Men's Gold Medal Match,18:00,21:00,PT,True,False
Football (Soccer),Rose Bowl Stadium,Pasadena,FBL58,2028-07-29,Saturday,15,Final,Women's Gold Medal Match,12:30,15:30,PT,True,False
Golf,Riviera Country Club,Riviera,GLF01,2028-07-19,Wednesday,5,Preliminary,Men's Individual Stroke Play Round 1,9:00,18:00,PT,False,False
Golf,Riviera Country Club,Riviera,GLF02,2028-07-20,Thursday,6,Preliminary,Men's Individual Stroke Play Round 2,9:00,18:00,PT,False,False
Golf,Riviera Country Club,Riviera,GLF03,2028-07-21,Friday,7,Preliminary,Men's Individual Stroke Play Round 3,9:00,18:00,PT,False,False
Golf,Riviera Country Club,Riviera,GLF04,2028-07-22,Saturday,8,Final,Men's Individual Stroke Play Round 4,9:00,18:30,PT,True,False
Golf,Riviera Country Club,Riviera,GLF05,2028-07-23,Sunday,9,Preliminary,Mixed Team Preliminary Round - Four-Ball (Best Ball),10:00,16:55,PT,False,False
Golf,Riviera Country Club,Riviera,GLF06,2028-07-24,Monday,10,Final,Mixed Team Final Round - Foursomes (Alternate Shot),8:00,14:00,PT,True,False
Golf,Riviera Country Club,Riviera,GLF07,2028-07-26,Wednesday,12,Preliminary,Women's Individual Stroke Play Round 1,9:00,18:00,PT,False,False
Golf,Riviera Country Club,Riviera,GLF08,2028-07-27,Thursday,13,Preliminary,Women's Individual Stroke Play Round 2,9:00,18:00,PT,False,False
Golf,Riviera Country Club,Riviera,GLF09,2028-07-28,Friday,14,Preliminary,Women's Individual Stroke Play Round 3,9:00,18:00,PT,False,False
Golf,Riviera Country Club,Riviera,GLF10,2028-07-29,Saturday,15,Final,Women's Individual Stroke Play Round 4,9:00,18:30,PT,True,False
Handball,Long Beach Arena,Long Beach,HBL01,2028-07-12,Wednesday,-2,Preliminary,Men's Preliminary Round (2 Matches),9:00,12:30,PT,False,False
Handball,Long Beach Arena,Long Beach,HBL02,2028-07-12,Wednesday,-2,Preliminary,Men's Preliminary Round (2 Matches),14:00,17:30,PT,False,False
Handball,Long Beach Arena,Long Beach,HBL03,2028-07-12,Wednesday,-2,Preliminary,Men's Preliminary Round (2 Matches),19:00,22:30,PT,False,False
Handball,Long Beach Arena,Long Beach,HBL04,2028-07-13,Thursday,-1,Preliminary,Women's Preliminary Round (2 Matches),9:00,12:30,PT,False,False
Handball,Long Beach Arena,Long Beach,HBL05,2028-07-13,Thursday,-1,Preliminary,Women's Preliminary Round (2 Matches),14:00,17:30,PT,False,False
Handball,Long Beach Arena,Long Beach,HBL06,2028-07-13,Thursday,-1,Preliminary,Women's Preliminary Round (2 Matches),19:00,22:30,PT,False,False
Handball,Long Beach Arena,Long Beach,HBL07,2028-07-15,Saturday,1,Preliminary,Men's Preliminary Round (2 Matches),9:00,12:30,PT,False,False
Handball,Long Beach Arena,Long Beach,HBL08,2028-07-15,Saturday,1,Preliminary,Men's Preliminary Round (2 Matches),14:00,17:30,PT,False,False
Handball,Long Beach Arena,Long Beach,HBL09,2028-07-15,Saturday,1,Preliminary,Men's Preliminary Round (2 Matches),19:00,22:30,PT,False,False
Handball,Long Beach Arena,Long Beach,HBL10,2028-07-16,Sunday,2,Preliminary,Women's Preliminary Round (2 Matches),9:00,12:30,PT,False,False
Handball,Long Beach Arena,Long Beach,HBL11,2028-07-16,Sunday,2,Preliminary,Women's Preliminary Round (2 Matches),14:00,17:30,PT,False,False
